Time_Index,Load_MW_z1,Load_MW_z2
7258,1893.9,1906.8
7259,1631.7,1541.9
7260,1372.7,1184.4
7261,1355.5,1191.2
7262,1329,1150.9
7263,1267,1066.7
7264,1319.2,1152.9
7265,1442.8,1363.7
7266,1190.8,1049.8
7267,1423.5,1382.1
7268,1388,1340.2
7269,1369.1,1329.3
7270,1867,2039.9
7271,1376.7,1394.7
7272,1136.2,1079.4
7273,883.2,737.7
7274,861.9,707.2
7275,735.5,535.6
7276,690,474.2
7277,692.2,476.9
7278,705.3,488.5
7279,748.4,524.2
7280,1172.9,1040.3
7281,1408.1,1282.5
7282,1805.3,1811.5
7283,1724.8,1696.7
7284,1710,1671.3
7285,1486.9,1387.1
7286,1344.1,1182.6
7287,1254.3,1056
7288,1313.4,1151.7
7289,1432.7,1356.3
7290,1559.3,1569.6
7291,1512.3,1518.2
7292,1031.8,863.1
7293,1145.1,1027.4
7294,1250.8,1191.9
7295,978.2,848.5
7296,1291.7,1294.8
7297,876.3,725.5
7298,845,680.2
7299,723.9,514.2
7300,712.3,497.8
7301,713.9,499.6
7302,727.4,511.3
7303,773.6,548.7
7304,888.7,640.3
7305,1112.8,873.8
7306,1455.5,1325.6
7307,1165.9,920.8
7308,1114,847.4
7309,1145.6,917
7310,1195,982.2
7311,1315.8,1153.5
7312,1174.8,984.1
7313,1003.4,779.7
7314,1250.7,1139.1
7315,1242.1,1145.7
7316,1216.1,1119.2
7317,1051.9,902.5
7318,852.9,643.6
7319,858,666.7
7320,1330.3,1330.6
7321,1171.4,1116.6
7322,915,762.1
7323,909.4,757.4
7324,897,741.8
7325,776.1,574.2
7326,740.9,520.9
7327,756,534.2
7328,777,553
7329,808.5,577.1
7330,1137.8,1018.3
7331,1371.3,1331.5
7332,1107.1,964.9
7333,980,796.4
7334,1093,955.9
7335,1187.4,1090.5
7336,1120,1000.3
7337,1247.3,1172.3
7338,1184.5,1069.4
7339,1479.6,1483.5
7340,1230.5,1149.3
7341,1149.7,1046.7
7342,1093.3,968.7
7343,920.3,731.2
7344,800.3,569.9
7345,801.2,571.1
7346,822.5,587.9
7347,823.9,588.9
7348,815.3,583.2
7349,816.7,584.4
7350,885.6,673.5
7351,840,605.6
7352,844,610
7353,851.4,616.4
7354,866.9,630.1
7355,969.5,772.9
7356,865,630.9
7357,1096.3,950.9
7358,913.6,702.6
7359,1276.6,1203.7
7360,1184.2,1071.8
7361,1305,1225.5
7362,1292.4,1186.5
7363,1292.8,1186.7
7364,1178.7,1040.1
7365,999.6,800.7
7366,1046.3,862.8
7367,1082.1,910.9
7368,1107.1,946.3
7369,923.7,691.8
7370,924.7,686.5
7371,928.8,690.7
7372,932.6,694.8
7373,939.3,701.1
7374,963.7,722.6
7375,1023.6,773
7376,1285.1,1057.2
7377,1687.6,1527.5
7378,2159.5,2158.9
7379,1922.3,1830.7
7380,1524.9,1281.7
7381,1630.4,1453.3
7382,1471,1236
7383,1458.4,1220.3
7384,1494.4,1285.7
7385,1572.5,1430.8
7386,1578.7,1473.1
7387,1701.3,1651.4
7388,1631.9,1570.1
7389,1457,1347.6
7390,1632.5,1611.1
7391,1438.4,1370.2
7392,1363.7,1279.8
7393,1114.6,939.9
7394,1012.6,795.3
7395,1019,801.9
7396,1021.1,805.1
7397,1026.1,810.8
7398,1039.2,824.9
7399,1094.8,873.9
7400,1286.8,1062.9
7401,1727.7,1591.3
7402,1896.8,1810
7403,2139.1,2144.3
7404,1824.1,1714.8
7405,1572,1400.1
7406,1370.5,1117.2
7407,1400.5,1158.4
7408,1331.8,1078.2
7409,1235,980.8
7410,1651.1,1584.7
7411,1939.1,1991.4
7412,1711.4,1689.4
7413,2101.9,2244.3
7414,1752.7,1781.1
7415,1579.5,1566.7
7416,1262.3,1138.8
7417,1093.6,908.9
7418,1044.2,837.3
7419,1041.5,834.9
7420,1042.7,834.4
7421,1048.8,838.8
7422,1066.7,854.2
7423,1126.7,903.7
7424,1260.9,1010.7
7425,1628.2,1432.9
7426,1820.2,1676.9
7427,1914.3,1804.5
7428,1782.9,1622.1
7429,1664,1488
7430,1984.2,1926.7
7431,1930.9,1854.6
7432,1567.8,1364.1
7433,1652.7,1509.8
7434,1942.9,1929.5
7435,1974.3,1978.3
7436,1731.7,1654.3
7437,1809.5,1779.8
7438,1990.5,2045.5
7439,1951.1,2014.7
7440,1629.6,1583.7
7441,1681.4,1654.4
7442,1165.5,934.9
7443,1083.8,820.1
7444,1083.4,817.1
7445,1086.6,818.1
7446,1108.9,834.5
7447,1168.7,881.2
7448,1346.4,1046.3
7449,2083.7,1976.3
7450,1769.2,1523.5
7451,2033,1887.3
7452,1651.2,1363
7453,1401.3,1050.3
7454,1621.2,1352
7455,1927.3,1777.2
7456,1559.2,1282.7
7457,1501.9,1230.7
7458,1607.3,1395.9
7459,1875.6,1777.4
7460,2218.2,2268.1
7461,2011.3,1998.1
7462,1757.3,1663.7
7463,1524.2,1369
7464,1757.6,1705.9
7465,1674.2,1592.8
7466,1627.9,1522.1
7467,1492.4,1337.7
7468,1345.2,1136.6
7469,1160.2,881.2
7470,1171.4,885.6
7471,1239.2,943.5
7472,1372.3,1051.9
7473,1679.1,1397.9
7474,1742.6,1470.8
7475,1522.9,1172.5
7476,1685.9,1406.2
7477,1549.1,1253.9
7478,1748.1,1534.5
7479,1785.6,1599.9
7480,1658.9,1451.2
7481,1681.6,1506.6
7482,1911.4,1826.9
7483,2283.5,2356.9
7484,2255.7,2339.1
7485,1636.7,1506.1
7486,1661.6,1553.9
7487,1556.1,1423.3
7488,2119.8,2214.7
7489,1970.9,2009.8
7490,1604.2,1501
7491,1408.5,1235
7492,1356.4,1167.1
7493,1234.1,1000.1
7494,1255.9,1022.9
7495,1294.3,1061.9
7496,1334.1,1101.4
7497,1366.2,1128.8
7498,1521,1336.9
7499,1516.1,1331.7
7500,1731.9,1636.9
7501,1500.1,1333.9
7502,1458.7,1292.4
7503,1633.6,1544
7504,1726.8,1679
7505,1568.9,1450.7
7506,1757.8,1688.3
7507,1525.8,1378.7
7508,1589,1489.1
7509,1533.5,1430.9
7510,1387.5,1231.1
7511,1494.4,1378.9
7512,1612.5,1548.2
7513,1446.3,1319.6
7514,1502.7,1389.3
7515,1286.4,1092.5
7516,1257.4,1062.1
7517,1249.7,1057.3
7518,1262.5,1070.8
7519,1290.4,1098.8
7520,1303,1109.9
7521,1405.6,1253.5
7522,1476.7,1352.3
7523,1461.2,1337.4
7524,1479.6,1370.2
7525,1520.6,1434.1
7526,1397.2,1275.9
7527,1245.2,1071.7
7528,1187.4,991.5
7529,1358,1215.4
7530,1771.9,1759
7531,1541.9,1443.7
7532,1328.3,1166.7
7533,1343.1,1198.3
7534,1212.3,1017.7
7535,1289.7,1125.1
7536,1288.2,1128.7
7537,1195.6,996.6
7538,1207.2,1005.4
7539,1203.4,1000.7
7540,1196,992
7541,1195.1,989.4
7542,1219.5,1009.3
7543,1278.6,1058
7544,1670.1,1518.7
7545,1874.9,1717.8
7546,1655.3,1399
7547,1596.2,1318.5
7548,1533.1,1236.4
7549,1696.5,1490.1
7550,1694.7,1491.1
7551,1617.9,1392.1
7552,1616.1,1405
7553,1602,1422.3
7554,1580.8,1423.3
7555,2061.1,2099.5
7556,1893,1887.1
7557,1804.5,1787.2
7558,1554.4,1465.9
7559,1458,1358.1
7560,1152.4,948.6
7561,1196.9,1011.5
7562,1100,874.2
7563,1094.2,868.4
7564,1089.8,863.1
7565,1086.7,859.9
7566,1100.9,871.8
7567,1201,979.5
7568,1466.3,1268.1
7569,1524,1262.2
7570,1656.8,1431.5
7571,1666.8,1448.1
7572,1596.8,1356.1
7573,1533.4,1303.2
7574,1441.8,1175.7
7575,1339.7,1040.7
7576,1446.2,1202.2
7577,1274.3,999.2
7578,1355.8,1140.2
7579,2139.7,2236.4
7580,2001.4,2059.2
7581,1473.9,1348
7582,1561.9,1489.2
7583,1315.2,1174
7584,1469.5,1400.4
7585,1410.6,1318.7
7586,1410,1314.1
7587,1325.6,1200.4
7588,1230.8,1069.1
7589,1232.5,1069.7
7590,1225.9,1052.8
7591,1149.9,915.2
7592,1452.9,1253
7593,1555.2,1310.2
7594,1725.7,1530.1
7595,1593.3,1344.9
7596,1428.7,1119.3
7597,1461.8,1196.2
7598,1465.3,1202.7
7599,1450.5,1189.4
7600,1405.1,1145.5
7601,1439.8,1228.4
7602,1369.9,1158.9
7603,2065.5,2134.4
7604,1720.3,1672.2
7605,1530.6,1432
7606,1228.9,1037
7607,1537.9,1491.9
7608,1530.2,1498.8
7609,1372.1,1283.6
7610,1335.6,1225.3
7611,1069.9,862
7612,1020.6,796.5
7613,1021.1,797
7614,1040,813.4
7615,1093.2,858.3
7616,1313.5,1085.6
7617,1499.4,1260.8
7618,1821.3,1688.6
7619,1690.1,1506.1
7620,1415.7,1128.8
7621,1391.2,1122.9
7622,1320.9,1023.2
7623,1542.4,1333.8
7624,1528.8,1329.9
7625,1330.9,1091.8
7626,1356.5,1161.5
7627,1308.1,1114.9
7628,1425.5,1292.9
7629,1791.6,1810.1
7630,1831.1,1889.3
7631,1472.2,1428.3
7632,1325.8,1242.8
7633,1286.4,1192.9
7634,1219.5,1092.6
7635,1117.6,956.4
7636,978.1,764.8
7637,979.9,767.1
7638,995.4,781.7
7639,1180.3,1008.6
7640,1745,1716.1
7641,1935.8,1897.9
7642,1989.1,1956.4
7643,1915.1,1853.6
7644,1870.5,1795.6
7645,1718.1,1617
7646,1579.4,1426.1
7647,1369.1,1145.4
7648,1209.8,949.2
7649,1155.2,902.1
7650,1412.6,1273
7651,1501.7,1416.2
7652,1806.8,1850
7653,1812,1873.5
7654,1863.5,1956.4
7655,1717.7,1771.6
7656,1586.1,1603.2
7657,1124.2,967.5
7658,1163.9,1018
7659,1036.5,845.2
7660,982.4,770.5
7661,986.3,773.9
7662,996.4,783.5
7663,1020.2,806.6
7664,1056.1,838.2
7665,1139.3,936.2
7666,1227.4,1047.7
7667,1097.3,864.3
7668,1267.5,1100.1
7669,1256.9,1096.7
7670,1330.3,1208.9
7671,1263.1,1122.7
7672,1434.3,1362.4
7673,1336.1,1213.5
7674,1485.3,1405.8
7675,1717.9,1737.7
7676,1654.1,1667
7677,1231.6,1095.9
7678,1308.9,1202.8
7679,1181.5,1026.1
7680,1439.2,1383.8
7681,1362.4,1273.6
7682,1114.6,924.3
7683,1022.5,793.8
7684,1017.4,789.3
7685,1014.1,787.1
7686,1020.9,794
7687,1038.5,810.4
7688,1055.9,823.8
7689,1057.7,826.2
7690,1249.4,1090.6
7691,1378.4,1271.2
7692,1160.6,972.6
7693,1046.1,815.4
7694,1243.6,1097.1
7695,1647.1,1658.4
7696,1751.2,1798.7
7697,1586.8,1560.9
7698,1672.4,1654.4
7699,1827.4,1868.4
7700,1712.8,1722.1
7701,2116.6,2287.5
7702,2215.6,2421.8
7703,2663.7,3038.9
7704,2413.6,2701.9
7705,1976.3,2097.9
7706,1659.5,1653.8
7707,1178,990.2
7708,1074.9,846.5
7709,1085.6,856
7710,1112.9,879.9
7711,1175.6,933.2
7712,1494.5,1287.3
7713,1651.4,1416
7714,2004.6,1885.3
7715,1823.3,1635.2
7716,1493.2,1186.1
7717,1528.2,1265.2
7718,1530.1,1263.5
7719,1459.3,1172.2
7720,1406.4,1112.5
7721,1351.2,1066.4
7722,1510.6,1312
7723,1728.2,1624.4
7724,1848,1806.8
7725,1443.5,1269.4
7726,1199,953.3
7727,1344.3,1175.3
7728,1571.9,1497
7729,1351.2,1191
7730,1354.6,1187.8
7731,1359,1191.9
7732,1358.7,1192
7733,1359.7,1189.2
7734,1298.6,1092.4
7735,1288.6,1042.4
7736,1438.3,1163.8
7737,1980.6,1822.4
7738,2088.1,1955.4
7739,1930.6,1739.4
7740,1767.7,1519.3
7741,1885.4,1714.5
7742,1725.7,1493.9
7743,1520.3,1213
7744,1500.2,1198.3
7745,1598.9,1360.6
7746,1824.4,1693.4
7747,1854.3,1746.5
7748,1938.5,1879.5
7749,2266.9,2351.2
7750,2201.6,2277.1
7751,2110.8,2174.2
7752,1936.9,1946.1
7753,1622.6,1510.8
7754,1457.9,1274.2
7755,1514.9,1351.2
7756,1398.5,1188.7
7757,1354.9,1123.8
7758,1384.9,1152.5
7759,1467.4,1226
7760,1712.7,1475.4
7761,2415.8,2354.8
7762,2292.3,2170.5
7763,2337.9,2234.8
7764,2180.5,2021.8
7765,1991.6,1796.3
7766,1872.8,1637.9
7767,1844.5,1608.1
7768,1697.5,1420.1
7769,2035.8,1910.1
7770,1970.5,1838.4
7771,2006.4,1903.5
7772,2033.7,1961.1
7773,1809.8,1676.9
7774,2143.1,2154.5
7775,1717.4,1591.2
7776,1598.8,1441.9
7777,1589.6,1426.1
7778,1534.9,1337.3
7779,1435.7,1201.7
7780,1434.7,1200
7781,1442,1206.2
7782,1475.7,1235.8
7783,1556.6,1306.7
7784,1708.7,1430
7785,2284.6,2140.9
7786,2116.2,1896.5
7787,2127.4,1917.9
7788,1935.3,1658.4
7789,1847,1569.6
7790,2022.2,1814
7791,2010.6,1805.7
7792,2231.4,2123.8
7793,2301,2241.9
7794,2236.7,2169.7
7795,2266.6,2226.9
7796,1955.9,1824.1
7797,2217.5,2203.5
7798,2167.3,2155.5
7799,1884.6,1795.9
7800,1522.9,1312.8
7801,1466.5,1229
7802,1489.4,1249.4
7803,1489.3,1250.3
7804,1488.8,1250.3
7805,1494.6,1255.6
7806,1522.8,1281.9
7807,1601.9,1352
7808,1877,1650.8
7809,2278.5,2121.2
7810,2445.5,2341.5
7811,2079.7,1842.7
7812,1861,1550.4
7813,1774.4,1469.7
7814,1746.7,1441.1
7815,1711.1,1408.1
7816,1933.1,1738.6
7817,2025.7,1882.3
7818,2183.9,2099.8
7819,2425.5,2453.6
7820,1878.3,1726.8
7821,1615.1,1387.7
7822,1620,1402
7823,1807.8,1672.3
7824,2187.7,2207.1
7825,2032.1,1988.6
7826,1872.7,1760.5
7827,1855.2,1736
7828,1750.8,1592.3
7829,1517.9,1269.1
7830,1523.7,1268.8
7831,1568.5,1310.5
7832,1618.4,1355
7833,1739.2,1500.7
7834,1959.8,1799.5
7835,1867,1676.3
7836,2034.2,1916.8
7837,1765.9,1567.4
7838,1669.2,1455.1
7839,1486.8,1221.6
7840,1667.8,1475.8
7841,1747.7,1561.5
7842,1958.9,1822.4
7843,2255.1,2237.4
7844,2351.8,2398.4
7845,2184.8,2187.5
7846,1871.8,1752.3
7847,1619.4,1400.8
7848,1687.1,1497
7849,1543.4,1290.7
7850,1552.6,1292.8
7851,1559.1,1299.2
7852,1550.5,1292.9
7853,1549.9,1293.4
7854,1567.5,1311.2
7855,1605.8,1347.8
7856,1635.4,1373.3
7857,1766.2,1555
7858,1837.8,1663.3
7859,2068.5,1997.8
7860,1996,1911.9
7861,1864.8,1743.3
7862,2032.4,1992.9
7863,2148.6,2168.4
7864,1893.1,1817.8
7865,1971.9,1913.5
7866,2037.9,1974.5
7867,1765.5,1605.5
7868,1463.7,1218.5
7869,1679.4,1538.4
7870,1712.9,1588.2
7871,1722.7,1607.6
7872,1766.6,1683.2
7873,1698.9,1595.4
7874,1608,1471.2
7875,1488.1,1313.3
7876,1321.5,1091.7
7877,1297.5,1063.1
7878,1305.1,1069.5
7879,1353.6,1110
7880,1479.5,1205.7
7881,1866.8,1662
7882,1765.5,1516.8
7883,1696.1,1432.5
7884,1548.3,1243.4
7885,1824.6,1665.8
7886,1745.4,1561.3
7887,1747.4,1576
7888,1750.2,1601.3
7889,1794.2,1697.4
7890,1816.4,1766
7891,1838.1,1817.9
7892,1653.2,1584.3
7893,1526.2,1434.4
7894,1476,1390.4
7895,1605.6,1598.7
7896,1636.8,1657.4
7897,1373.1,1299.9
7898,1220.4,1088.9
7899,1215.5,1085.9
7900,1200.4,1071.3
7901,1148.5,1000.7
7902,1046.3,852.1
7903,1102.6,901.1
7904,1240.7,1013
7905,1698.2,1561.4
7906,1908.9,1837.1
7907,1563.2,1359.4
7908,1385.4,1115.5
7909,1374.1,1130.1
7910,1778.5,1682.9
7911,1515.2,1317.4
7912,1366.2,1121.7
7913,1619.8,1501.5
7914,1938.3,1975.9
7915,2041,2133.4
7916,1722.4,1704.8
7917,1308.7,1148.1
7918,1240.9,1073.7
7919,1245.6,1105.4
7920,1365,1281.5
7921,1204.7,1062
7922,1105.3,918.3
7923,1203.3,1055
7924,1058.2,854.6
7925,1068.3,862.5
7926,1088.2,880.4
7927,1154.1,936.4
7928,1304.2,1057.4
7929,1853.7,1722.1
7930,2129.2,2084
7931,1529.1,1260
7932,1469.4,1176.1
7933,1503.2,1252.9
7934,1607.8,1391.2
7935,1421.1,1137.7
7936,1480.5,1229.6
7937,1554,1353.1
7938,1858.4,1807.1
7939,1849.4,1815
7940,2057.5,2116.8
7941,1631.1,1546.8
7942,1821.7,1828.4
7943,2017.5,2124.5
7944,1849.1,1904.5
7945,1808.9,1850.8
7946,1437,1330.7
7947,1292.6,1133
7948,1175.8,971
7949,1186.4,981.5
7950,1212,1006.3
7951,1285.2,1071
7952,1431.9,1191.9
7953,1662.5,1424.4
7954,2073.7,1978.1
7955,1695.8,1459.7
7956,1628.3,1369.4
7957,1598.2,1360
7958,1684.8,1476.5
7959,1820.6,1665.4
7960,1703.2,1514.7
7961,1638.5,1449.5
7962,1677.9,1531
7963,1531.5,1344.5
7964,1517.4,1340.9
7965,1969.4,1980.4
7966,2008.8,2047.9
7967,2026.8,2093.4
7968,2294.8,2476.9
7969,2176.6,2319.8
7970,1713.3,1676.4
7971,1595.8,1516.4
7972,1470.8,1345.1
7973,1424.5,1274.4
7974,1327.5,1130.3
7975,1353.9,1131.2
7976,1497.2,1246.8
7977,1847.9,1649.7
7978,2322.6,2294.8
7979,2147,2057.5
7980,2072.3,1960.8
7981,1929.1,1798.4
7982,1830.8,1669.6
7983,1718.4,1530.4
7984,1688.5,1515.1
7985,1664.9,1501.9
7986,1804.4,1705.3
7987,2013.4,2017.2
7988,2258.6,2376.1
7989,1943.4,1958.9
7990,2094.6,2179.6
7991,1893.6,1915
7992,1713.2,1673
7993,1463,1328.1
7994,1466.3,1324.2
7995,1445.7,1295.9
7996,1439.4,1287.5
7997,1352.9,1168
7998,1318.5,1112.5
7999,1363.5,1157
8000,1417.3,1206.4
8001,1552.7,1365
8002,1621.2,1449.4
8003,1630.2,1458.8
8004,1544.6,1346.6
8005,1519.8,1330.4
8006,1530.2,1359.2
8007,1444.4,1254.6
8008,1492.9,1325.9
8009,1486.8,1301.4
8010,1485,1278.2
8011,1921.3,1886.4
8012,1945.8,1939.1
8013,1685.8,1594.6
8014,1425.8,1233.3
8015,1556.8,1411.2
8016,1646.6,1537.4
8017,1813,1761.5
8018,1630.9,1499.6
8019,1940.9,1926.5
8020,1942.2,1928
8021,1944.9,1926.3
8022,1822.1,1747.7
8023,1531.8,1327.9
8024,1517.8,1293.8
8025,1525.2,1302.4
8026,1516.1,1293.2
8027,1851.7,1761.8
8028,1693.7,1548.6
8029,1560.5,1371.5
8030,1696.6,1568.8
8031,1727.7,1621.6
8032,1462.3,1253.2
8033,1453.7,1220.6
8034,1671.3,1482.3
8035,1621.2,1407.8
8036,1812.3,1690.2
8037,2185.7,2220.2
8038,2523.6,2680.5
8039,2520.9,2675.6
8040,2198.7,2238.4
8041,1757,1622.7
8042,1822.4,1704.9
8043,1632.2,1439.9
8044,1505.9,1266.9
8045,1510.2,1269.8
8046,1538.4,1295.1
8047,1613.4,1359.5
8048,1757.5,1470.9
8049,2174.8,1962.4
8050,2839.4,2870.3
8051,2069.5,1815.1
8052,1857.9,1534.2
8053,1827.1,1531
8054,1861,1584.1
8055,1734.2,1419
8056,1800.4,1529.6
8057,1838.7,1610.4
8058,2295.8,2272
8059,2552.6,2648.8
8060,2303.1,2334.7
8061,2048.5,2011.7
8062,1855.5,1762.2
8063,1702.3,1571.3
8064,1543.4,1365.1
8065,1427.1,1207.1
8066,1562.4,1391.7
8067,1554.3,1385.8
8068,1540.1,1372.6
8069,1533.4,1366.8
8070,1551,1381.9
8071,1600.1,1416.6
8072,1756.5,1551.3
8073,1955.2,1743.6
8074,2054.3,1870.8
8075,1988.5,1785.8
8076,1853,1608.7
8077,1705.9,1440.4
8078,1786.7,1554.2
8079,1637.9,1354.4
8080,1663,1399.9
8081,2004.6,1900
8082,2255,2279.4
8083,2075.4,2054.1
8084,2135.2,2157.9
8085,1851.5,1786.7
8086,1701.1,1598
8087,1935,1942.7
8088,2126.5,2215.9
8089,1494.9,1351
8090,1300.2,1077.1
8091,1289.9,1069.8
8092,1280.7,1063.1
8093,1285.8,1068.1
8094,1307.6,1089.6
8095,1383.1,1156.2
8096,1578,1340.2
8097,1704.7,1418.1
8098,1996.9,1809.4
8099,1723.5,1444.8
8100,1679.8,1387.1
8101,1600,1313.4
8102,1719.4,1478.1
8103,1964,1825.5
8104,2204.4,2172.7
8105,2229.1,2232.6
8106,2083.8,2066
8107,1918.3,1861
8108,2177.7,2239.7
8109,1738.1,1653.7
8110,1655.9,1555
8111,1808.9,1785.3
8112,2084.8,2175.6
8113,2075.3,2159.9
8114,1634.7,1543.2
8115,1621.9,1522.5
8116,1663.2,1580.5
8117,1616.9,1512.1
8118,1386.4,1183
8119,1421.7,1191.6
8120,1568.4,1310.2
8121,2028.2,1850.3
8122,2398.7,2344.2
8123,2108.4,1950.6
8124,1763.9,1477.2
8125,1789.7,1539.9
8126,1837.8,1605.6
8127,1644.8,1345.4
8128,1615.9,1314
8129,1772.6,1547.7
8130,2060.4,1971.4
8131,1795.7,1621.1
8132,1778.5,1617.1
8133,1568.3,1344.5
8134,1683.7,1508.6
8135,2045,2016.6
8136,2211.8,2248.7
8137,2218.8,2249.5
8138,2063,2020.1
8139,2032.9,1976.2
8140,1961.7,1878.2
8141,1687.3,1491.7
8142,1577.8,1327.4
8143,1614.2,1336.5
8144,1763.6,1457.7
8145,2341,2170.9
8146,2360.6,2191.4
8147,2051,1776.4
8148,1855.4,1521.8
8149,1899.3,1623.2
8150,1966.5,1730.6
8151,1919.5,1687.1
8152,1998.5,1823.1
8153,2057.2,1922
8154,2096.6,1988.4
8155,1947.6,1808.5
8156,2288.9,2310.9
8157,2013.4,1955.5
8158,1856.9,1753.6
8159,1541.3,1328.7
8160,1502.4,1287
8161,1719.3,1587.9
8162,1609.2,1431.9
8163,1571.9,1387.6
8164,1408.2,1168.9
8165,1397.7,1153.3
8166,1409.6,1165.8
8167,1443.2,1198.6
8168,1482.2,1234.9
8169,1514.2,1259.5
8170,1599.2,1375.8
8171,1739.7,1574.9
8172,1559,1341.4
8173,1449.8,1217.8
8174,1539.2,1362.2
8175,1719.8,1625.8
8176,1426.2,1230.6
8177,1822.1,1766.5
8178,1815.9,1740.7
8179,1602.7,1456
8180,1597.5,1471.3
8181,1486.1,1333.4
8182,2134.8,2228.8
8183,2077.9,2149.7
8184,1895.5,1903.5
8185,1868.7,1863.9
8186,1764.4,1712.7
8187,1487.7,1333.8
8188,1344.8,1139
8189,1304.2,1079.6
8190,1317.4,1092.9
8191,1349.2,1122.9
8192,1371.8,1142.9
8193,1375.7,1146
8194,1365.4,1138.1
8195,1351.7,1125.5
8196,1335.3,1108.1
8197,1315.4,1087.4
8198,1465.4,1304.3
8199,1573.9,1464.3
8200,1828.9,1816.6
8201,1715.2,1641.3
8202,1659.5,1531.9
8203,1722.9,1614.4
8204,1738.3,1652.2
8205,1830.4,1792
8206,1728.5,1648.2
8207,1735.8,1659.4
8208,1486,1323
8209,1490.7,1328.6
8210,1380.9,1170.6
8211,1464.7,1285.2
8212,1385.1,1176.4
8213,1334,1103.2
8214,1359.4,1126
8215,1432.2,1188.1
8216,1622.7,1362.5
8217,1960.3,1738.8
8218,2142.2,1977.4
8219,1859.7,1590.2
8220,1766.3,1465.4
8221,1978.7,1792.6
8222,1730.4,1451.3
8223,1678.5,1384.3
8224,1883.9,1683
8225,2015.9,1891.2
8226,2655.5,2808.7
8227,2091.1,2054
8228,1903.8,1818
8229,2228.4,2287.4
8230,2144.7,2184.9
8231,2043.9,2060.8
8232,1982,1980.4
8233,1941.3,1922.7
8234,1830.8,1763.3
8235,1836.8,1771.5
8236,1630.1,1484.5
8237,1418.2,1184.2
8238,1444.2,1200.1
8239,1526.9,1272.2
8240,1675.6,1393.5
8241,2409,2314.6
8242,2210.1,2028.5
8243,2027.4,1778.6
8244,1965,1691.5
8245,1758,1439
8246,1739.5,1419.3
8247,1774.8,1477.1
8248,1689.9,1376.6
8249,1662.3,1361.5
8250,2149.1,2068.1
8251,2196.2,2159.9
8252,2391.6,2454.1
8253,2191.4,2201.1
8254,1715.6,1558.9
8255,1797.9,1689.2
8256,1840.5,1754
8257,1671.4,1520.9
8258,1550.8,1347.5
8259,1449.3,1211.5
8260,1443.6,1207.5
8261,1447.3,1211.1
8262,1477.1,1238.8
8263,1561.8,1312.7
8264,1853.9,1624.9
8265,2565.3,2503.5
8266,2594.2,2533.9
8267,2262,2085.5
8268,2176.5,1973.3
8269,2288.1,2170.9
8270,2194.1,2050.2
8271,2177.4,2040.2
8272,2281,2198.6
8273,2038.6,1889.1
8274,2045.5,1931.3
8275,2005.8,1900.5
8276,2182.6,2172.3
8277,1661.8,1479.2
8278,1688.5,1531
8279,1829.4,1740.6
8280,2205.3,2268.3
8281,1823.8,1741.3
8282,1686.5,1547
8283,1506.9,1298.6
8284,1451.3,1225.6
8285,1453.6,1227.8
8286,1475.1,1248.6
8287,1555.5,1319.5
8288,1752,1504.3
8289,2098.3,1885.3
8290,2515.9,2451.1
8291,2280,2136.1
8292,2197,2029.5
8293,1891.6,1637.7
8294,1748.8,1442.7
8295,1897.1,1659
8296,1867.9,1635.3
8297,1756,1504.5
8298,2211.1,2166
8299,2291.1,2299.4
8300,2049.8,1994.4
8301,1923.9,1842.4
8302,1977.5,1929.6
8303,1641.3,1482.9
8304,1664.8,1520.4
8305,1731.8,1607.7
8306,1471.5,1239.9
8307,1456.3,1220.4
8308,1450.8,1215.4
8309,1455.7,1219.4
8310,1485.7,1246.2
8311,1563.8,1315.3
8312,1754.7,1495.8
8313,2235.5,2068.9
8314,2427.5,2320.6
8315,2273.1,2112.8
8316,2197.5,2019.4
8317,2118.7,1945.6
8318,2045.7,1854.6
8319,1869.9,1627.2
8320,1908,1701.1
8321,2069.5,1941.4
8322,2085,1980.5
8323,2047.1,1951.3
8324,1942.1,1834.7
8325,1661.3,1467
8326,1699.9,1526.2
8327,1715.1,1551.8
8328,1701.9,1538.7
8329,1572.7,1358.9
8330,1691.9,1516.1
8331,1551.2,1322.2
8332,1548.4,1321.4
8333,1564.5,1336.1
8334,1592.7,1364
8335,1645.9,1416.8
8336,1698.9,1466.6
8337,1738.7,1498.3
8338,1753.2,1514.2
8339,1958.2,1800.1
8340,1895.2,1726
8341,1756.5,1558
8342,1784.7,1617.5
8343,1619.4,1402.9
8344,2035.5,1981.8
8345,2271,2286.3
8346,2413.9,2453.3
8347,2613.8,2732.8
8348,2347.4,2388.6
8349,2294.8,2329.8
8350,2061.3,2003.4
8351,1829.4,1678.6
8352,1674.9,1467.3
8353,1776.4,1600.1
8354,1667.5,1441.9
8355,1964.4,1850.6
8356,2102.1,2040.7
8357,1964.9,1847.4
8358,1858.7,1692.6
8359,1839.7,1648
8360,1771.4,1541
8361,1863.9,1667.6
8362,1678.4,1422.7
8363,1723.4,1497.5
8364,1714.7,1498
8365,1564.2,1304.8
8366,1769,1604
8367,1488.5,1231.3
8368,1481.2,1223.1
8369,1874.1,1743.9
8370,2055.7,1960.7
8371,1957.1,1826.1
8372,2305.9,2333.1
8373,2099.2,2068.5
8374,2162.8,2156.5
8375,2398.7,2485.1
8376,2189.5,2203.3
8377,1711.3,1541.4
8378,1662.3,1469.2
8379,1654.6,1462.4
