Time_Index,GT_1,CCGT_1,Coal_pp_1,Biomass_1,GBPV_1,RoofPV_1,Onshore_WT_1,Fuel_Cell_1,GT_2,CCGT_2,Coal_pp_2,Biomass_2,GBPV_2,RoofPV_2,Onshore_WT_2,Fuel_Cell_2,GT_3,CCGT_3,Coal_pp_3,Biomass_3,GBPV_3,RoofPV_3,Onshore_WT_3,Fuel_Cell_3
3502,0.92,0.95,0.88,0.82,0,0,0.008,1,0.92,0.95,0.88,0.82,0,0,0.116,1,0.92,0.95,0.88,0.82,0,0,0.006,1
3503,0.92,0.95,0.88,0.82,0,0,0.015,1,0.92,0.95,0.88,0.82,0,0,0.155,1,0.92,0.95,0.88,0.82,0,0,0.009,1
3504,0.92,0.95,0.88,0.82,0,0,0.031,1,0.92,0.95,0.88,0.82,0,0,0.186,1,0.92,0.95,0.88,0.82,0,0,0.013,1
3505,0.92,0.95,0.88,0.82,0,0,0.068,1,0.92,0.95,0.88,0.82,0,0,0.212,1,0.92,0.95,0.88,0.82,0,0,0.035,1
3506,0.92,0.95,0.88,0.82,0,0,0.094,1,0.92,0.95,0.88,0.82,0,0,0.233,1,0.92,0.95,0.88,0.82,0,0,0.055,1
3507,0.92,0.95,0.88,0.82,0,0,0.129,1,0.92,0.95,0.88,0.82,0,0,0.256,1,0.92,0.95,0.88,0.82,0,0,0.083,1
3508,0.92,0.95,0.88,0.82,0,0,0.152,1,0.92,0.95,0.88,0.82,0,0,0.269,1,0.92,0.95,0.88,0.82,0,0,0.088,1
3509,0.92,0.95,0.88,0.82,0.00253,0.00253,0.168,1,0.92,0.95,0.88,0.82,0.00071,0.00071,0.269,1,0.92,0.95,0.88,0.82,0.00123,0.00123,0.09,1
3510,0.92,0.95,0.88,0.82,0.04577,0.04577,0.172,1,0.92,0.95,0.88,0.82,0.01497,0.01497,0.281,1,0.92,0.95,0.88,0.82,0.03655,0.03655,0.076,1
3511,0.92,0.95,0.88,0.82,0.14132,0.14132,0.21,1,0.92,0.95,0.88,0.82,0.04603,0.04603,0.358,1,0.92,0.95,0.88,0.82,0.08914,0.08914,0.156,1
3512,0.92,0.95,0.88,0.82,0.21288,0.21288,0.298,1,0.92,0.95,0.88,0.82,0.09375,0.09375,0.496,1,0.92,0.95,0.88,0.82,0.2116,0.2116,0.242,1
3513,0.92,0.95,0.88,0.82,0.26652,0.26652,0.445,1,0.92,0.95,0.88,0.82,0.1608,0.1608,0.696,1,0.92,0.95,0.88,0.82,0.37096,0.37096,0.325,1
3514,0.92,0.95,0.88,0.82,0.42696,0.42696,0.567,1,0.92,0.95,0.88,0.82,0.41884,0.41884,0.82,1,0.92,0.95,0.88,0.82,0.40823,0.40823,0.399,1
3515,0.92,0.95,0.88,0.82,0.45286,0.45286,0.667,1,0.92,0.95,0.88,0.82,0.15972,0.15972,0.921,1,0.92,0.95,0.88,0.82,0.61271,0.61271,0.45,1
3516,0.92,0.95,0.88,0.82,0.47549,0.47549,0.693,1,0.92,0.95,0.88,0.82,0.15806,0.15806,0.962,1,0.92,0.95,0.88,0.82,0.70182,0.70182,0.48,1
3517,0.92,0.95,0.88,0.82,0.42346,0.42346,0.793,1,0.92,0.95,0.88,0.82,0.18851,0.18851,0.983,1,0.92,0.95,0.88,0.82,0.60824,0.60824,0.538,1
3518,0.92,0.95,0.88,0.82,0.48386,0.48386,0.862,1,0.92,0.95,0.88,0.82,0.50546,0.50546,0.991,1,0.92,0.95,0.88,0.82,0.45474,0.45474,0.602,1
3519,0.92,0.95,0.88,0.82,0.41631,0.41631,0.902,1,0.92,0.95,0.88,0.82,0.43334,0.43334,0.992,1,0.92,0.95,0.88,0.82,0.38668,0.38668,0.655,1
3520,0.92,0.95,0.88,0.82,0.25287,0.25287,0.894,1,0.92,0.95,0.88,0.82,0.39873,0.39873,0.989,1,0.92,0.95,0.88,0.82,0.22306,0.22306,0.707,1
3521,0.92,0.95,0.88,0.82,0.24781,0.24781,0.855,1,0.92,0.95,0.88,0.82,0.25984,0.25984,0.976,1,0.92,0.95,0.88,0.82,0.24303,0.24303,0.687,1
3522,0.92,0.95,0.88,0.82,0.1231,0.1231,0.798,1,0.92,0.95,0.88,0.82,0.13458,0.13458,0.942,1,0.92,0.95,0.88,0.82,0.12425,0.12425,0.663,1
3523,0.92,0.95,0.88,0.82,0.04047,0.04047,0.728,1,0.92,0.95,0.88,0.82,0.03997,0.03997,0.89,1,0.92,0.95,0.88,0.82,0.0394,0.0394,0.546,1
3524,0.92,0.95,0.88,0.82,0.00848,0.00848,0.691,1,0.92,0.95,0.88,0.82,0.01025,0.01025,0.864,1,0.92,0.95,0.88,0.82,0.00811,0.00811,0.425,1
3525,0.92,0.95,0.88,0.82,0,0,0.676,1,0.92,0.95,0.88,0.82,0,0,0.859,1,0.92,0.95,0.88,0.82,0,0,0.375,1
3526,0.92,0.95,0.88,0.82,0,0,0.686,1,0.92,0.95,0.88,0.82,0,0,0.855,1,0.92,0.95,0.88,0.82,0,0,0.335,1
3527,0.92,0.95,0.88,0.82,0,0,0.718,1,0.92,0.95,0.88,0.82,0,0,0.861,1,0.92,0.95,0.88,0.82,0,0,0.291,1
3528,0.92,0.95,0.88,0.82,0,0,0.779,1,0.92,0.95,0.88,0.82,0,0,0.848,1,0.92,0.95,0.88,0.82,0,0,0.267,1
3529,0.92,0.95,0.88,0.82,0,0,0.772,1,0.92,0.95,0.88,0.82,0,0,0.795,1,0.92,0.95,0.88,0.82,0,0,0.231,1
3530,0.92,0.95,0.88,0.82,0,0,0.726,1,0.92,0.95,0.88,0.82,0,0,0.698,1,0.92,0.95,0.88,0.82,0,0,0.186,1
3531,0.92,0.95,0.88,0.82,0,0,0.621,1,0.92,0.95,0.88,0.82,0,0,0.57,1,0.92,0.95,0.88,0.82,0,0,0.142,1
3532,0.92,0.95,0.88,0.82,0,0,0.498,1,0.92,0.95,0.88,0.82,0,0,0.453,1,0.92,0.95,0.88,0.82,0,0,0.095,1
3533,0.92,0.95,0.88,0.82,0.00628,0.00628,0.399,1,0.92,0.95,0.88,0.82,0.00373,0.00373,0.35,1,0.92,0.95,0.88,0.82,0.00489,0.00489,0.049,1
3534,0.92,0.95,0.88,0.82,0.04572,0.04572,0.313,1,0.92,0.95,0.88,0.82,0.04159,0.04159,0.262,1,0.92,0.95,0.88,0.82,0.04653,0.04653,0.027,1
3535,0.92,0.95,0.88,0.82,0.18028,0.18028,0.234,1,0.92,0.95,0.88,0.82,0.17179,0.17179,0.196,1,0.92,0.95,0.88,0.82,0.17935,0.17935,0.023,1
3536,0.92,0.95,0.88,0.82,0.35326,0.35326,0.169,1,0.92,0.95,0.88,0.82,0.3557,0.3557,0.137,1,0.92,0.95,0.88,0.82,0.36299,0.36299,0.013,1
3537,0.92,0.95,0.88,0.82,0.4717,0.4717,0.121,1,0.92,0.95,0.88,0.82,0.48058,0.48058,0.092,1,0.92,0.95,0.88,0.82,0.51102,0.51102,0.008,1
3538,0.92,0.95,0.88,0.82,0.56793,0.56793,0.094,1,0.92,0.95,0.88,0.82,0.54503,0.54503,0.068,1,0.92,0.95,0.88,0.82,0.58293,0.58293,0.007,1
3539,0.92,0.95,0.88,0.82,0.55412,0.55412,0.08,1,0.92,0.95,0.88,0.82,0.61183,0.61183,0.064,1,0.92,0.95,0.88,0.82,0.56506,0.56506,0.007,1
3540,0.92,0.95,0.88,0.82,0.51992,0.51992,0.07,1,0.92,0.95,0.88,0.82,0.68102,0.68102,0.073,1,0.92,0.95,0.88,0.82,0.52429,0.52429,0.006,1
3541,0.92,0.95,0.88,0.82,0.48021,0.48021,0.065,1,0.92,0.95,0.88,0.82,0.72054,0.72054,0.086,1,0.92,0.95,0.88,0.82,0.46603,0.46603,0.007,1
3542,0.92,0.95,0.88,0.82,0.53994,0.53994,0.061,1,0.92,0.95,0.88,0.82,0.69527,0.69527,0.1,1,0.92,0.95,0.88,0.82,0.44603,0.44603,0.007,1
3543,0.92,0.95,0.88,0.82,0.47897,0.47897,0.059,1,0.92,0.95,0.88,0.82,0.63256,0.63256,0.107,1,0.92,0.95,0.88,0.82,0.42612,0.42612,0.007,1
3544,0.92,0.95,0.88,0.82,0.40659,0.40659,0.048,1,0.92,0.95,0.88,0.82,0.49025,0.49025,0.097,1,0.92,0.95,0.88,0.82,0.31909,0.31909,0.007,1
3545,0.92,0.95,0.88,0.82,0.27334,0.27334,0.038,1,0.92,0.95,0.88,0.82,0.21071,0.21071,0.069,1,0.92,0.95,0.88,0.82,0.20888,0.20888,0.006,1
3546,0.92,0.95,0.88,0.82,0.08879,0.08879,0.018,1,0.92,0.95,0.88,0.82,0.09888,0.09888,0.037,1,0.92,0.95,0.88,0.82,0.06656,0.06656,0.004,1
3547,0.92,0.95,0.88,0.82,0.02418,0.02418,0.005,1,0.92,0.95,0.88,0.82,0.03495,0.03495,0.012,1,0.92,0.95,0.88,0.82,0.02175,0.02175,0.002,1
3548,0.92,0.95,0.88,0.82,0.00473,0.00473,0.001,1,0.92,0.95,0.88,0.82,0.00809,0.00809,0,1,0.92,0.95,0.88,0.82,0.00561,0.00561,0,1
3549,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3550,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3551,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3552,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3553,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3554,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3555,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3556,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3557,0.92,0.95,0.88,0.82,0.00392,0.00392,0,1,0.92,0.95,0.88,0.82,0.00335,0.00335,0,1,0.92,0.95,0.88,0.82,0.00256,0.00256,0,1
3558,0.92,0.95,0.88,0.82,0.04856,0.04856,0,1,0.92,0.95,0.88,0.82,0.04153,0.04153,0,1,0.92,0.95,0.88,0.82,0.03747,0.03747,0,1
3559,0.92,0.95,0.88,0.82,0.16527,0.16527,0,1,0.92,0.95,0.88,0.82,0.16572,0.16572,0,1,0.92,0.95,0.88,0.82,0.13826,0.13826,0,1
3560,0.92,0.95,0.88,0.82,0.34092,0.34092,0,1,0.92,0.95,0.88,0.82,0.36012,0.36012,0,1,0.92,0.95,0.88,0.82,0.28646,0.28646,0,1
3561,0.92,0.95,0.88,0.82,0.47403,0.47403,0,1,0.92,0.95,0.88,0.82,0.50798,0.50798,0.002,1,0.92,0.95,0.88,0.82,0.42574,0.42574,0,1
3562,0.92,0.95,0.88,0.82,0.50689,0.50689,0.001,1,0.92,0.95,0.88,0.82,0.49443,0.49443,0.016,1,0.92,0.95,0.88,0.82,0.50238,0.50238,0.002,1
3563,0.92,0.95,0.88,0.82,0.45596,0.45596,0.007,1,0.92,0.95,0.88,0.82,0.43237,0.43237,0.057,1,0.92,0.95,0.88,0.82,0.53917,0.53917,0.005,1
3564,0.92,0.95,0.88,0.82,0.36144,0.36144,0.046,1,0.92,0.95,0.88,0.82,0.48221,0.48221,0.134,1,0.92,0.95,0.88,0.82,0.27375,0.27375,0.009,1
3565,0.92,0.95,0.88,0.82,0.5355,0.5355,0.129,1,0.92,0.95,0.88,0.82,0.57243,0.57243,0.232,1,0.92,0.95,0.88,0.82,0.52464,0.52464,0.032,1
3566,0.92,0.95,0.88,0.82,0.49833,0.49833,0.216,1,0.92,0.95,0.88,0.82,0.52656,0.52656,0.331,1,0.92,0.95,0.88,0.82,0.46253,0.46253,0.068,1
3567,0.92,0.95,0.88,0.82,0.29109,0.29109,0.319,1,0.92,0.95,0.88,0.82,0.51961,0.51961,0.386,1,0.92,0.95,0.88,0.82,0.41625,0.41625,0.132,1
3568,0.92,0.95,0.88,0.82,0.33031,0.33031,0.291,1,0.92,0.95,0.88,0.82,0.43104,0.43104,0.377,1,0.92,0.95,0.88,0.82,0.30103,0.30103,0.153,1
3569,0.92,0.95,0.88,0.82,0.27039,0.27039,0.218,1,0.92,0.95,0.88,0.82,0.33006,0.33006,0.332,1,0.92,0.95,0.88,0.82,0.23368,0.23368,0.139,1
3570,0.92,0.95,0.88,0.82,0.15981,0.15981,0.168,1,0.92,0.95,0.88,0.82,0.17873,0.17873,0.294,1,0.92,0.95,0.88,0.82,0.15206,0.15206,0.111,1
3571,0.92,0.95,0.88,0.82,0.04717,0.04717,0.138,1,0.92,0.95,0.88,0.82,0.05191,0.05191,0.259,1,0.92,0.95,0.88,0.82,0.04463,0.04463,0.063,1
3572,0.92,0.95,0.88,0.82,0.01447,0.01447,0.121,1,0.92,0.95,0.88,0.82,0.01469,0.01469,0.232,1,0.92,0.95,0.88,0.82,0.01406,0.01406,0.044,1
3573,0.92,0.95,0.88,0.82,0,0,0.118,1,0.92,0.95,0.88,0.82,0,0,0.2,1,0.92,0.95,0.88,0.82,0,0,0.039,1
3574,0.92,0.95,0.88,0.82,0,0,0.113,1,0.92,0.95,0.88,0.82,0,0,0.167,1,0.92,0.95,0.88,0.82,0,0,0.035,1
3575,0.92,0.95,0.88,0.82,0,0,0.1,1,0.92,0.95,0.88,0.82,0,0,0.139,1,0.92,0.95,0.88,0.82,0,0,0.031,1
3576,0.92,0.95,0.88,0.82,0,0,0.082,1,0.92,0.95,0.88,0.82,0,0,0.122,1,0.92,0.95,0.88,0.82,0,0,0.024,1
3577,0.92,0.95,0.88,0.82,0,0,0.073,1,0.92,0.95,0.88,0.82,0,0,0.123,1,0.92,0.95,0.88,0.82,0,0,0.018,1
3578,0.92,0.95,0.88,0.82,0,0,0.078,1,0.92,0.95,0.88,0.82,0,0,0.141,1,0.92,0.95,0.88,0.82,0,0,0.016,1
3579,0.92,0.95,0.88,0.82,0,0,0.096,1,0.92,0.95,0.88,0.82,0,0,0.159,1,0.92,0.95,0.88,0.82,0,0,0.016,1
3580,0.92,0.95,0.88,0.82,0,0,0.12,1,0.92,0.95,0.88,0.82,0,0,0.161,1,0.92,0.95,0.88,0.82,0,0,0.016,1
3581,0.92,0.95,0.88,0.82,0.0064,0.0064,0.115,1,0.92,0.95,0.88,0.82,0.00383,0.00383,0.141,1,0.92,0.95,0.88,0.82,0.00422,0.00422,0.008,1
3582,0.92,0.95,0.88,0.82,0.04552,0.04552,0.084,1,0.92,0.95,0.88,0.82,0.03936,0.03936,0.104,1,0.92,0.95,0.88,0.82,0.04173,0.04173,0.008,1
3583,0.92,0.95,0.88,0.82,0.16503,0.16503,0.051,1,0.92,0.95,0.88,0.82,0.15987,0.15987,0.066,1,0.92,0.95,0.88,0.82,0.16137,0.16137,0.012,1
3584,0.92,0.95,0.88,0.82,0.31485,0.31485,0.039,1,0.92,0.95,0.88,0.82,0.26121,0.26121,0.039,1,0.92,0.95,0.88,0.82,0.31218,0.31218,0.006,1
3585,0.92,0.95,0.88,0.82,0.38222,0.38222,0.044,1,0.92,0.95,0.88,0.82,0.32546,0.32546,0.026,1,0.92,0.95,0.88,0.82,0.34331,0.34331,0.005,1
3586,0.92,0.95,0.88,0.82,0.47739,0.47739,0.032,1,0.92,0.95,0.88,0.82,0.45422,0.45422,0.02,1,0.92,0.95,0.88,0.82,0.39376,0.39376,0.004,1
3587,0.92,0.95,0.88,0.82,0.48256,0.48256,0.045,1,0.92,0.95,0.88,0.82,0.47911,0.47911,0.025,1,0.92,0.95,0.88,0.82,0.4219,0.4219,0.005,1
3588,0.92,0.95,0.88,0.82,0.48608,0.48608,0.069,1,0.92,0.95,0.88,0.82,0.39483,0.39483,0.037,1,0.92,0.95,0.88,0.82,0.41985,0.41985,0.006,1
3589,0.92,0.95,0.88,0.82,0.47485,0.47485,0.09,1,0.92,0.95,0.88,0.82,0.42813,0.42813,0.05,1,0.92,0.95,0.88,0.82,0.33025,0.33025,0.007,1
3590,0.92,0.95,0.88,0.82,0.4344,0.4344,0.097,1,0.92,0.95,0.88,0.82,0.43898,0.43898,0.06,1,0.92,0.95,0.88,0.82,0.2555,0.2555,0.01,1
3591,0.92,0.95,0.88,0.82,0.45989,0.45989,0.1,1,0.92,0.95,0.88,0.82,0.51139,0.51139,0.065,1,0.92,0.95,0.88,0.82,0.20441,0.20441,0.013,1
3592,0.92,0.95,0.88,0.82,0.43181,0.43181,0.106,1,0.92,0.95,0.88,0.82,0.48184,0.48184,0.071,1,0.92,0.95,0.88,0.82,0.25476,0.25476,0.017,1
3593,0.92,0.95,0.88,0.82,0.33352,0.33352,0.098,1,0.92,0.95,0.88,0.82,0.35764,0.35764,0.063,1,0.92,0.95,0.88,0.82,0.22372,0.22372,0.021,1
3594,0.92,0.95,0.88,0.82,0.17052,0.17052,0.068,1,0.92,0.95,0.88,0.82,0.18542,0.18542,0.04,1,0.92,0.95,0.88,0.82,0.15102,0.15102,0.018,1
3595,0.92,0.95,0.88,0.82,0.04698,0.04698,0.034,1,0.92,0.95,0.88,0.82,0.04604,0.04604,0.016,1,0.92,0.95,0.88,0.82,0.05262,0.05262,0.007,1
3596,0.92,0.95,0.88,0.82,0.01557,0.01557,0.011,1,0.92,0.95,0.88,0.82,0.01806,0.01806,0.004,1,0.92,0.95,0.88,0.82,0.01188,0.01188,0.002,1
3597,0.92,0.95,0.88,0.82,0,0,0.003,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3598,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3599,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3600,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3601,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1
3602,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.01,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3603,0.92,0.95,0.88,0.82,0,0,0.003,1,0.92,0.95,0.88,0.82,0,0,0.034,1,0.92,0.95,0.88,0.82,0,0,0.003,1
3604,0.92,0.95,0.88,0.82,0,0,0.006,1,0.92,0.95,0.88,0.82,0,0,0.053,1,0.92,0.95,0.88,0.82,0,0,0.005,1
3605,0.92,0.95,0.88,0.82,0.00671,0.00671,0.007,1,0.92,0.95,0.88,0.82,0.00278,0.00278,0.059,1,0.92,0.95,0.88,0.82,0.00624,0.00624,0.006,1
3606,0.92,0.95,0.88,0.82,0.05091,0.05091,0.008,1,0.92,0.95,0.88,0.82,0.04788,0.04788,0.047,1,0.92,0.95,0.88,0.82,0.0516,0.0516,0.005,1
3607,0.92,0.95,0.88,0.82,0.17718,0.17718,0.004,1,0.92,0.95,0.88,0.82,0.16201,0.16201,0.031,1,0.92,0.95,0.88,0.82,0.16116,0.16116,0.003,1
3608,0.92,0.95,0.88,0.82,0.36828,0.36828,0.001,1,0.92,0.95,0.88,0.82,0.366,0.366,0.018,1,0.92,0.95,0.88,0.82,0.33164,0.33164,0.002,1
3609,0.92,0.95,0.88,0.82,0.44682,0.44682,0,1,0.92,0.95,0.88,0.82,0.51851,0.51851,0.011,1,0.92,0.95,0.88,0.82,0.43948,0.43948,0,1
3610,0.92,0.95,0.88,0.82,0.56865,0.56865,0,1,0.92,0.95,0.88,0.82,0.65288,0.65288,0.012,1,0.92,0.95,0.88,0.82,0.56862,0.56862,0,1
3611,0.92,0.95,0.88,0.82,0.62529,0.62529,0,1,0.92,0.95,0.88,0.82,0.70825,0.70825,0.015,1,0.92,0.95,0.88,0.82,0.67272,0.67272,0.001,1
3612,0.92,0.95,0.88,0.82,0.54165,0.54165,0,1,0.92,0.95,0.88,0.82,0.66219,0.66219,0.019,1,0.92,0.95,0.88,0.82,0.63003,0.63003,0.001,1
3613,0.92,0.95,0.88,0.82,0.515,0.515,0,1,0.92,0.95,0.88,0.82,0.58074,0.58074,0.022,1,0.92,0.95,0.88,0.82,0.53194,0.53194,0.001,1
3614,0.92,0.95,0.88,0.82,0.49771,0.49771,0,1,0.92,0.95,0.88,0.82,0.48733,0.48733,0.023,1,0.92,0.95,0.88,0.82,0.45184,0.45184,0.001,1
3615,0.92,0.95,0.88,0.82,0.45005,0.45005,0,1,0.92,0.95,0.88,0.82,0.43675,0.43675,0.027,1,0.92,0.95,0.88,0.82,0.41503,0.41503,0.001,1
3616,0.92,0.95,0.88,0.82,0.40786,0.40786,0,1,0.92,0.95,0.88,0.82,0.31373,0.31373,0.035,1,0.92,0.95,0.88,0.82,0.36954,0.36954,0.001,1
3617,0.92,0.95,0.88,0.82,0.25686,0.25686,0,1,0.92,0.95,0.88,0.82,0.14542,0.14542,0.043,1,0.92,0.95,0.88,0.82,0.24654,0.24654,0.001,1
3618,0.92,0.95,0.88,0.82,0.13356,0.13356,0,1,0.92,0.95,0.88,0.82,0.07032,0.07032,0.04,1,0.92,0.95,0.88,0.82,0.13998,0.13998,0.001,1
3619,0.92,0.95,0.88,0.82,0.04512,0.04512,0,1,0.92,0.95,0.88,0.82,0.02518,0.02518,0.03,1,0.92,0.95,0.88,0.82,0.04852,0.04852,0.001,1
3620,0.92,0.95,0.88,0.82,0.00742,0.00742,0,1,0.92,0.95,0.88,0.82,0.00503,0.00503,0.022,1,0.92,0.95,0.88,0.82,0.00552,0.00552,0.002,1
3621,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0.019,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3622,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.022,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3623,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.028,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3624,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.042,1,0.92,0.95,0.88,0.82,0,0,0.002,1
3625,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.055,1,0.92,0.95,0.88,0.82,0,0,0.003,1
3626,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.065,1,0.92,0.95,0.88,0.82,0,0,0.003,1
3627,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.065,1,0.92,0.95,0.88,0.82,0,0,0.003,1
3628,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.067,1,0.92,0.95,0.88,0.82,0,0,0.002,1
3629,0.92,0.95,0.88,0.82,0.00155,0.00155,0,1,0.92,0.95,0.88,0.82,0.00088,0.00088,0.079,1,0.92,0.95,0.88,0.82,0.0015,0.0015,0.004,1
3630,0.92,0.95,0.88,0.82,0.03343,0.03343,0.001,1,0.92,0.95,0.88,0.82,0.03135,0.03135,0.085,1,0.92,0.95,0.88,0.82,0.03374,0.03374,0.005,1
3631,0.92,0.95,0.88,0.82,0.0616,0.0616,0.002,1,0.92,0.95,0.88,0.82,0.01712,0.01712,0.124,1,0.92,0.95,0.88,0.82,0.06154,0.06154,0.009,1
3632,0.92,0.95,0.88,0.82,0.08718,0.08718,0.005,1,0.92,0.95,0.88,0.82,0.05824,0.05824,0.15,1,0.92,0.95,0.88,0.82,0.06534,0.06534,0.013,1
3633,0.92,0.95,0.88,0.82,0.1195,0.1195,0.008,1,0.92,0.95,0.88,0.82,0.08106,0.08106,0.165,1,0.92,0.95,0.88,0.82,0.07298,0.07298,0.016,1
3634,0.92,0.95,0.88,0.82,0.12446,0.12446,0.009,1,0.92,0.95,0.88,0.82,0.11118,0.11118,0.164,1,0.92,0.95,0.88,0.82,0.08721,0.08721,0.022,1
3635,0.92,0.95,0.88,0.82,0.09444,0.09444,0.006,1,0.92,0.95,0.88,0.82,0.11723,0.11723,0.141,1,0.92,0.95,0.88,0.82,0.11132,0.11132,0.03,1
3636,0.92,0.95,0.88,0.82,0.10445,0.10445,0.003,1,0.92,0.95,0.88,0.82,0.13504,0.13504,0.11,1,0.92,0.95,0.88,0.82,0.14266,0.14266,0.03,1
3637,0.92,0.95,0.88,0.82,0.13556,0.13556,0.001,1,0.92,0.95,0.88,0.82,0.17323,0.17323,0.067,1,0.92,0.95,0.88,0.82,0.15757,0.15757,0.022,1
3638,0.92,0.95,0.88,0.82,0.18304,0.18304,0,1,0.92,0.95,0.88,0.82,0.14006,0.14006,0.027,1,0.92,0.95,0.88,0.82,0.16244,0.16244,0.005,1
3639,0.92,0.95,0.88,0.82,0.15803,0.15803,0,1,0.92,0.95,0.88,0.82,0.07603,0.07603,0.005,1,0.92,0.95,0.88,0.82,0.14725,0.14725,0.001,1
3640,0.92,0.95,0.88,0.82,0.14536,0.14536,0,1,0.92,0.95,0.88,0.82,0.07665,0.07665,0,1,0.92,0.95,0.88,0.82,0.11647,0.11647,0,1
3641,0.92,0.95,0.88,0.82,0.1186,0.1186,0.002,1,0.92,0.95,0.88,0.82,0.08168,0.08168,0,1,0.92,0.95,0.88,0.82,0.06085,0.06085,0,1
3642,0.92,0.95,0.88,0.82,0.10692,0.10692,0.006,1,0.92,0.95,0.88,0.82,0.06264,0.06264,0,1,0.92,0.95,0.88,0.82,0.04716,0.04716,0,1
3643,0.92,0.95,0.88,0.82,0.04655,0.04655,0.015,1,0.92,0.95,0.88,0.82,0.02927,0.02927,0.001,1,0.92,0.95,0.88,0.82,0.023,0.023,0,1
3644,0.92,0.95,0.88,0.82,0.01073,0.01073,0.022,1,0.92,0.95,0.88,0.82,0.00576,0.00576,0.003,1,0.92,0.95,0.88,0.82,0.00332,0.00332,0.001,1
3645,0.92,0.95,0.88,0.82,0,0,0.024,1,0.92,0.95,0.88,0.82,0,0,0.005,1,0.92,0.95,0.88,0.82,0,0,0.002,1
3646,0.92,0.95,0.88,0.82,0,0,0.022,1,0.92,0.95,0.88,0.82,0,0,0.005,1,0.92,0.95,0.88,0.82,0,0,0.002,1
3647,0.92,0.95,0.88,0.82,0,0,0.013,1,0.92,0.95,0.88,0.82,0,0,0.004,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3648,0.92,0.95,0.88,0.82,0,0,0.009,1,0.92,0.95,0.88,0.82,0,0,0.003,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3649,0.92,0.95,0.88,0.82,0,0,0.007,1,0.92,0.95,0.88,0.82,0,0,0.002,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3650,0.92,0.95,0.88,0.82,0,0,0.005,1,0.92,0.95,0.88,0.82,0,0,0.002,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3651,0.92,0.95,0.88,0.82,0,0,0.002,1,0.92,0.95,0.88,0.82,0,0,0.001,1,0.92,0.95,0.88,0.82,0,0,0.001,1
3652,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0,1,0.92,0.95,0.88,0.82,0,0,0.001,1
