Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
5080,610.5,278.96,199.8
5081,604.15,276.08,197.64
5082,597.5,273.04,195.48
5083,586.55,268.08,192
5084,578.35,264.32,189.24
5085,582.1,266,190.44
5086,556.05,254.08,181.92
5087,507.45,231.92,165.96
5088,460.05,210.24,150.48
5089,424.3,193.92,138.72
5090,401.8,183.6,131.4
5091,388.1,177.36,126.96
5092,382.4,174.72,125.16
5093,388.35,177.52,127.08
5094,412.6,188.56,135
5095,456.2,208.48,149.28
5096,510.1,233.12,166.92
5097,550.05,251.36,180
5098,583.2,266.48,190.8
5099,612.45,279.92,200.4
5100,633.95,289.68,207.36
5101,650.1,297.04,212.64
5102,664.35,303.6,217.44
5103,669.2,305.76,219
5104,662.9,302.96,216.84
5105,657.4,300.48,215.16
5106,649.5,296.8,212.52
5107,634.65,290,207.72
5108,620.75,283.68,203.16
5109,621.75,284.08,203.52
5110,597.25,272.88,195.48
5111,543.65,248.4,177.84
5112,490.45,224.08,160.56
5113,452.3,206.72,147.96
5114,427.85,195.52,139.92
5115,412.35,188.4,134.88
5116,407.15,186,133.2
5117,412.35,188.4,134.88
5118,436.6,199.52,142.92
5119,480.9,219.76,157.32
5120,537.2,245.52,175.68
5121,582.95,266.4,190.8
5122,623.8,285.04,204.12
5123,662.4,302.72,216.84
5124,692.5,316.48,226.56
5125,713.2,325.92,233.4
5126,733.35,335.12,239.88
5127,745.6,340.72,243.96
5128,753.2,344.24,246.48
5129,756.85,345.84,247.68
5130,753.25,344.24,246.48
5131,736.35,336.48,240.96
5132,713,325.76,233.28
5133,707.3,323.2,231.48
5134,677.1,309.36,221.64
5135,614.9,280.96,201.12
5136,554.6,253.44,181.44
5137,506.35,231.36,165.72
5138,475.6,217.28,155.64
5139,454.35,207.6,148.68
5140,443.45,202.64,145.08
5141,445.6,203.6,145.8
5142,467.05,213.44,152.76
5143,510.1,233.12,166.92
5144,566.5,258.88,185.4
5145,617.45,282.16,202.08
5146,663,302.96,216.96
5147,707.05,323.12,231.48
5148,739.8,338.08,242.04
5149,762.3,348.32,249.48
5150,781.75,357.28,255.84
5151,794.75,363.2,260.04
5152,799.4,365.28,261.6
5153,799,365.04,261.48
5154,788.4,360.24,258
5155,762.95,348.64,249.6
5156,737.2,336.88,241.2
5157,731.15,334.08,239.28
5158,703.4,321.36,230.16
5159,646.95,295.6,211.68
5160,587.65,268.48,192.24
5161,535.45,244.64,175.2
5162,502.5,229.6,164.4
5163,478.3,218.56,156.48
5164,462.85,211.52,151.44
5165,456.05,208.4,149.16
5166,458,209.28,149.88
5167,473.8,216.48,155.04
5168,516.7,236.08,168.96
5169,572.9,261.76,187.44
5170,624.6,285.44,204.36
5171,669.9,306.16,219.24
5172,703.4,321.36,230.16
5173,724.2,330.96,236.88
5174,736.45,336.56,241.08
5175,743.4,339.76,243.24
5176,744.1,340,243.48
5177,737.7,337.04,241.44
5178,723.85,330.8,236.88
5179,699.45,319.6,228.96
5180,675.6,308.72,221.16
5181,672.65,307.36,220.08
5182,647.8,296,212.04
5183,602.55,275.28,197.16
5184,553.7,253.04,181.08
5185,513.75,234.8,168.12
5186,485.1,221.68,158.64
5187,466.6,213.2,152.64
5188,454.75,207.84,148.8
5189,450.55,205.92,147.36
5190,452.1,206.64,147.84
5191,461.65,210.96,151.08
5192,495.55,226.48,162.12
5193,544.5,248.88,178.08
5194,596.5,272.56,195.12
5195,639.5,292.24,209.28
5196,674.65,308.32,220.8
5197,700.85,320.24,229.32
5198,713.05,325.84,233.28
5199,716.6,327.44,234.48
5200,716.9,327.6,234.6
5201,712.2,325.44,233.04
5202,697.6,318.8,228.24
5203,683.2,312.16,223.56
5204,672.55,307.36,220.08
5205,668.8,305.6,218.76
5206,641.7,293.2,210
5207,594.95,271.84,194.64
5208,545.25,249.2,178.44
5209,504.85,230.72,165.24
5210,479.8,219.2,156.96
5211,464.8,212.4,152.04
5212,457.45,209.04,149.64
5213,463.2,211.68,151.56
5214,486.9,222.48,159.36
5215,528.7,241.6,173.04
5216,586.65,268.08,192
5217,632.75,289.12,207.12
5218,665.2,304,217.68
5219,684,312.56,223.8
5220,698.5,319.2,228.48
5221,707.6,323.36,231.48
5222,716.25,327.36,234.48
5223,719.7,328.88,235.56
5224,721.15,329.52,236.04
5225,718,328.16,234.96
5226,705.95,322.56,231
5227,678.95,310.24,222.24
5228,650.4,297.2,212.76
5229,643,293.76,210.36
5230,607.4,277.52,198.72
5231,544.5,248.8,178.08
5232,486.45,222.24,159.12
5233,442.05,202,144.72
5234,414.5,189.44,135.6
5235,397,181.44,129.84
5236,389,177.76,127.2
5237,392.1,179.2,128.28
5238,412.15,188.32,134.88
5239,452.5,206.72,148.08
5240,506,231.2,165.6
5241,544.3,248.72,178.08
5242,575.65,263.04,188.4
5243,604.1,276.08,197.64
5244,625.95,286.08,204.84
5245,641.15,292.96,209.76
5246,657.4,300.4,215.16
5247,666.45,304.56,218.04
5248,672.4,307.28,219.96
5249,675.3,308.56,221.04
5250,668.25,305.36,218.76
5251,648.85,296.48,212.28
5252,629.05,287.44,205.92
5253,631.4,288.48,206.52
5254,602,275.12,196.92
5255,545.85,249.44,178.68
5256,490.75,224.24,160.56
5257,449.35,205.36,147
5258,421.95,192.8,138.12
5259,404.1,184.64,132.12
5260,395.2,180.64,129.24
5261,399.45,182.56,130.68
5262,421.55,192.64,138
5263,463.35,211.76,151.56
5264,519.2,237.2,169.92
5265,566.5,258.88,185.4
5266,606.4,277.12,198.48
5267,644.85,294.64,210.96
5268,673.75,307.84,220.44
5269,694.25,317.28,227.16
5270,713.25,325.92,233.4
5271,723.5,330.56,236.76
5272,728.25,332.8,238.32
5273,726.35,331.92,237.72
5274,716.1,327.28,234.36
5275,696.3,318.16,227.76
5276,679.45,310.48,222.36
5277,681.7,311.52,223.08
5278,648.75,296.48,212.28
5279,589.8,269.52,192.96
5280,529.75,242.08,173.28
5281,483.6,220.96,158.16
5282,457.35,209.04,149.64
5283,439.7,200.96,143.88
5284,431.55,197.2,141.12
5285,435.65,199.12,142.56
5286,460.7,210.56,150.72
5287,503.25,230,164.64
5288,558.8,255.36,182.88
5289,606.95,277.36,198.6
5290,650.65,297.28,212.88
5291,692.7,316.56,226.68
5292,724.8,331.2,237.12
5293,746.3,340.96,244.2
5294,764,349.12,250.08
5295,770.6,352.16,252.12
5296,771.4,352.56,252.48
5297,766.8,350.32,250.92
5298,753,344.08,246.36
5299,727.2,332.24,237.96
5300,709.35,324.16,232.08
5301,708.4,323.68,231.84
5302,672.95,307.52,220.2
5303,613.9,280.48,200.88
5304,555.4,253.76,181.8
5305,512,234,167.52
5306,485.3,221.76,158.76
5307,467.8,213.76,153.12
5308,460,210.24,150.48
5309,464.1,212.08,151.92
5310,489.15,223.52,159.96
5311,532.25,243.2,174.12
5312,587.45,268.48,192.24
5313,633,289.28,207.12
5314,669.8,306.08,219.24
5315,699,319.36,228.72
5316,718.5,328.32,235.08
5317,722.95,330.32,236.52
5318,718.95,328.56,235.2
5319,704.15,321.76,230.4
5320,683.8,312.48,223.8
5321,671.55,306.88,219.84
5322,657.75,300.56,215.16
5323,639.45,292.16,209.28
5324,626.15,286.08,204.84
5325,626.05,286.08,204.84
5326,602.6,275.36,197.16
5327,560.5,256.08,183.48
5328,513.65,234.72,168.12
5329,475.5,217.2,155.64
5330,450.05,205.68,147.24
5331,433.2,197.92,141.72
5332,423.75,193.6,138.72
5333,420.85,192.32,137.64
5334,425.85,194.56,139.32
5335,440,201.12,144
5336,476.55,217.76,155.88
5337,521.7,238.4,170.76
5338,563.3,257.36,184.32
5339,598.2,273.28,195.72
5340,619.1,282.88,202.56
5341,631.3,288.48,206.52
5342,638.7,291.84,208.92
5343,642.75,293.68,210.24
5344,645.9,295.12,211.44
5345,648.5,296.32,212.16
5346,647.35,295.76,211.8
5347,637.05,291.12,208.44
5348,626.5,286.32,204.96
5349,630.25,288,206.16
5350,607.05,277.36,198.72
5351,567.1,259.12,185.52
5352,522.4,238.72,170.88
5353,484.35,221.28,158.52
5354,458.45,209.52,150
5355,440.15,201.12,144
5356,430.1,196.48,140.64
5357,426.4,194.8,139.44
5358,429.8,196.32,140.52
5359,437,199.68,142.92
5360,459.3,209.92,150.24
5361,497.55,227.36,162.84
5362,537.05,245.36,175.68
5363,571.25,261.04,186.96
5364,597.95,273.2,195.72
5365,618.2,282.48,202.32
5366,630.9,288.32,206.52
5367,642.9,293.76,210.36
5368,653.6,298.64,213.84
5369,661.4,302.24,216.36
5370,663,302.96,216.96
5371,652.85,298.24,213.6
5372,638.3,291.68,208.92
5373,641.1,292.88,209.76
5374,610.85,279.12,199.92
5375,558.95,255.36,183
5376,505.85,231.2,165.48
5377,465.05,212.48,152.16
5378,438.15,200.24,143.4
5379,421.15,192.4,137.76
5380,412.35,188.4,134.88
5381,415.8,190,136.08
5382,437.9,200.08,143.28
5383,475.75,217.44,155.76
5384,529.95,242.16,173.4
5385,575.4,262.88,188.28
5386,613.5,280.32,200.76
5387,646.65,295.44,211.56
5388,670,306.16,219.24
5389,685.1,313.04,224.16
5390,698.85,319.36,228.72
5391,708.05,323.52,231.72
5392,712,325.36,233.04
5393,715.45,326.96,234.12
5394,710.45,324.56,232.44
5395,688.4,314.56,225.36
5396,667.45,304.96,218.4
5397,665.25,304,217.68
5398,624.95,285.6,204.48
5399,563.65,257.6,184.44
5400,504.9,230.72,165.24
5401,461.4,210.8,150.96
5402,432.65,197.68,141.6
5403,414,189.12,135.48
5404,404.9,185.04,132.48
5405,407.85,186.32,133.44
5406,431.4,197.12,141.12
5407,470.6,215.04,153.96
5408,524.75,239.76,171.72
5409,567.2,259.2,185.64
5410,603.65,275.84,197.52
5411,634,289.68,207.48
5412,654.5,299.04,214.2
5413,666.2,304.48,218.04
5414,674.55,308.24,220.68
5415,676.85,309.28,221.52
5416,674.35,308.16,220.68
5417,673,307.52,220.2
5418,665.5,304.16,217.8
5419,649.15,296.56,212.4
5420,638.75,291.84,208.92
5421,643.65,294.16,210.6
5422,609.75,278.64,199.56
5423,554.75,253.52,181.56
5424,500.85,228.88,163.92
5425,463.2,211.6,151.56
5426,438.45,200.32,143.52
5427,423.2,193.36,138.48
5428,416.8,190.48,136.32
5429,421.7,192.72,138
5430,448.05,204.72,146.64
5431,492.85,225.2,161.28
5432,537.3,245.52,175.8
5433,565.3,258.32,184.92
5434,585.8,267.68,191.64
5435,612.45,279.84,200.4
5436,638.95,292,209.04
5437,658.85,301.04,215.64
5438,677.25,309.44,221.64
5439,686.4,313.68,224.64
5440,690.1,315.36,225.84
5441,687.05,313.92,224.76
5442,676.2,308.96,221.28
5443,658.4,300.88,215.52
5444,651.1,297.52,213.12
5445,649.2,296.56,212.4
5446,613.15,280.16,200.64
5447,556.9,254.48,182.28
5448,501.5,229.2,164.16
5449,458.5,209.52,150
5450,431.1,196.96,141.12
5451,414.5,189.44,135.6
5452,407.2,186.08,133.2
5453,410.6,187.6,134.4
5454,435.45,199.04,142.44
5455,477.75,218.32,156.24
5456,523.9,239.36,171.36
5457,561.55,256.64,183.72
5458,595.75,272.24,195
5459,627.1,286.56,205.2
5460,650.35,297.2,212.76
5461,665.35,304.08,217.68
5462,678.5,310.08,222
5463,685.9,313.36,224.4
5464,688.95,314.8,225.36
5465,690.1,315.36,225.84
5466,682.9,312.08,223.56
5467,660.2,301.68,216
5468,639.7,292.32,209.28
5469,637.9,291.44,208.68
5470,600.95,274.56,196.68
5471,544.3,248.72,178.08
5472,487.1,222.56,159.36
5473,445.25,203.52,145.68
5474,417.35,190.72,136.56
5475,399.9,182.72,130.8
5476,391.1,178.72,127.92
5477,393.85,180,128.88
5478,414.9,189.6,135.72
5479,451.6,206.4,147.84
5480,501.15,229.04,164.04
5481,546.5,249.68,178.8
5482,584.9,267.28,191.4
5483,620.75,283.68,203.04
5484,648.1,296.16,212.04
5485,670.55,306.48,219.36
5486,691.6,316,226.32
5487,704.65,322,230.52
5488,709,324,231.96
5489,708.5,323.76,231.84
5490,696.25,318.16,227.76
5491,670,306.16,219.24
5492,654.7,299.12,214.2
5493,651.3,297.6,213.12
5494,616.15,281.6,201.72
5495,563.25,257.36,184.32
5496,510.55,233.28,167.04
5497,467.05,213.44,152.76
5498,437.7,200,143.16
5499,418.05,191.04,136.8
5500,405.3,185.12,132.6
5501,400.55,183.04,131.04
5502,405.3,185.2,132.6
5503,415.45,189.84,135.96
5504,440.45,201.28,144.12
5505,473.3,216.32,154.92
5506,499.25,228.16,163.32
5507,515.85,235.68,168.84
5508,525.9,240.32,172.08
5509,527.5,241.04,172.68
5510,526,240.4,172.08
5511,524,239.44,171.36
5512,522.15,238.56,170.88
5513,523.7,239.28,171.36
5514,523.55,239.28,171.36
5515,516.75,236.08,169.08
5516,509.8,232.96,166.8
5517,515.85,235.68,168.84
5518,492,224.8,161.04
5519,455.3,208,149.04
5520,415.35,189.84,135.84
5521,382.95,175.04,125.4
5522,360.3,164.64,117.84
5523,344.7,157.52,112.68
5524,336.65,153.84,110.16
5525,333.15,152.24,109.08
5526,335.4,153.28,109.68
5527,338.95,154.88,110.88
5528,363.75,166.24,119.04
5529,401.1,183.28,131.28
5530,434.3,198.4,142.08
5531,457.1,208.88,149.64
5532,470.9,215.2,154.08
5533,478.7,218.72,156.6
5534,479.4,219.04,156.84
5535,479.8,219.2,156.96
5536,482.55,220.48,157.92
5537,490.55,224.16,160.56
5538,496.4,226.8,162.36
5539,495.3,226.32,162.12
5540,497.65,227.44,162.84
5541,508.65,232.4,166.44
5542,484.1,221.2,158.4
5543,444.5,203.12,145.44
5544,406.05,185.52,132.84
5545,377.55,172.48,123.6
5546,359.8,164.4,117.72
5547,349.35,159.6,114.36
5548,345.75,158,113.16
5549,352.75,161.2,115.44
5550,376.6,172.08,123.24
5551,416.3,190.24,136.2
5552,461.9,211.12,151.08
5553,498.4,227.76,163.08
5554,529.2,241.84,173.16
5555,555.05,253.6,181.68
5556,573.25,261.92,187.56
5557,584.2,266.96,191.16
5558,592.25,270.64,193.8
5559,593.9,271.36,194.4
5560,592.8,270.88,193.92
5561,593.7,271.28,194.28
5562,591.75,270.4,193.68
5563,576.1,263.28,188.52
5564,568.05,259.6,185.88
5565,573.1,261.84,187.56
5566,537.75,245.68,175.92
5567,486.35,222.24,159.12
5568,437.5,199.92,143.16
5569,402.55,183.92,131.76
5570,382.95,175.04,125.28
5571,370.3,169.2,121.2
5572,365.3,166.88,119.52
5573,372.25,170.08,121.68
5574,399.45,182.56,130.68
5575,443.1,202.48,144.96
5576,488.75,223.36,159.84
5577,523.45,239.2,171.36
5578,552.55,252.48,180.84
5579,578.35,264.24,189.24
5580,595.55,272.08,194.88
5581,607.2,277.44,198.72
5582,618.9,282.88,202.56
5583,625.25,285.68,204.6
5584,627.25,286.64,205.32
5585,627.35,286.64,205.32
5586,617.1,282,201.96
5587,596.45,272.48,195.12
5588,584.75,267.2,191.4
5589,587.45,268.48,192.24
5590,551.1,251.84,180.36
5591,496.85,227.04,162.6
5592,445.45,203.6,145.8
5593,408.65,186.72,133.68
5594,386,176.32,126.24
5595,371.55,169.76,121.56
5596,364,166.32,119.16
5597,368.25,168.24,120.48
5598,392.35,179.28,128.4
5599,429.9,196.4,140.64
5600,479.55,219.2,156.96
5601,517.45,236.4,169.32
5602,549.9,251.28,179.88
5603,578.3,264.24,189.24
5604,598.6,273.52,195.84
5605,610.9,279.2,199.92
5606,624.15,285.2,204.12
5607,632.2,288.96,206.88
5608,634.4,289.92,207.6
5609,635.8,290.48,208.08
5610,628.05,286.96,205.44
5611,608.65,278.08,199.2
5612,595,271.92,194.64
5613,598.15,273.28,195.72
5614,562.45,257.04,184.08
5615,507.7,232,166.08
5616,456.2,208.48,149.28
5617,418.6,191.28,136.92
5618,395.15,180.56,129.24
5619,379.45,173.36,124.2
5620,373.35,170.64,122.16
5621,377.4,172.4,123.48
5622,403.3,184.32,132
5623,442.65,202.32,144.72
5624,494.3,225.92,161.76
5625,536.9,245.36,175.68
5626,571.25,261.04,186.96
5627,600.65,274.48,196.56
5628,624.25,285.28,204.24
5629,642.6,293.68,210.24
5630,660.95,302.08,216.36
5631,669.65,306,219.12
5632,673.8,307.92,220.44
5633,674.95,308.48,220.92
5634,667.2,304.88,218.28
5635,646.9,295.6,211.68
5636,632.25,288.96,206.88
5637,633.35,289.36,207.24
5638,596.15,272.4,195
5639,539.75,246.64,176.64
5640,485.35,221.76,158.76
5641,446.2,203.92,145.92
5642,419.55,191.68,137.28
5643,402.35,183.84,131.64
5644,393.15,179.68,128.64
5645,396.3,181.12,129.6
5646,419.45,191.68,137.28
5647,456.55,208.64,149.4
5648,505.25,230.88,165.36
5649,547.2,250.08,179.04
5650,582.85,266.32,190.8
5651,615,281.04,201.24
5652,638.75,291.84,208.92
5653,654.25,298.96,214.08
5654,669.35,305.84,219
5655,675.7,308.8,221.16
5656,674.05,308.08,220.56
5657,671.05,306.64,219.6
5658,657.65,300.56,215.16
5659,632.85,289.2,207.12
5660,619.65,283.2,202.8
5661,616.3,281.68,201.72
5662,581.85,265.84,190.32
5663,533.05,243.6,174.48
5664,482.45,220.4,157.8
5665,441.55,201.76,144.48
5666,415.95,190.08,136.08
5667,398.55,182.16,130.32
5668,388.55,177.52,127.2
5669,387,176.8,126.6
5670,395.15,180.56,129.24
5671,409.75,187.2,134.04
5672,442.55,202.24,144.72
5673,485.55,221.84,158.88
5674,523.8,239.36,171.36
5675,552,252.24,180.6
5676,570.1,260.48,186.6
5677,581.4,265.68,190.2
5678,588.35,268.88,192.48
5679,591.8,270.48,193.68
5680,590.6,269.84,193.32
5681,587.35,268.4,192.12
5682,578.9,264.48,189.48
5683,561.8,256.72,183.84
5684,554.1,253.28,181.32
5685,552.65,252.56,180.84
5686,524.9,239.84,171.72
5687,485.15,221.68,158.64
5688,442.65,202.32,144.72
5689,408.95,186.88,133.8
5690,385,175.92,126
5691,369.9,169.04,121.08
5692,360.15,164.56,117.84
5693,357.1,163.12,116.88
5694,360.7,164.8,118.08
5695,365.05,166.8,119.4
5696,392.15,179.2,128.4
5697,433.65,198.16,141.84
5698,472.35,215.84,154.56
5699,502.05,229.44,164.28
5700,525.1,240,171.84
5701,543.25,248.24,177.72
5702,553.2,252.8,181.08
5703,562.25,256.96,183.96
5704,571.4,261.12,186.96
5705,580.55,265.28,189.96
5706,585.2,267.36,191.4
5707,574.55,262.48,187.92
5708,567.85,259.52,185.88
5709,569.45,260.24,186.36
5710,534.25,244.08,174.84
5711,485.15,221.68,158.64
5712,441,201.52,144.24
5713,406,185.52,132.84
5714,384.85,175.92,126
5715,372.3,170.16,121.8
5716,366.7,167.52,119.88
5717,373.05,170.48,122.04
5718,400.35,182.96,130.92
5719,442.3,202.16,144.72
5720,492.2,224.88,161.04
5721,533.9,244,174.72
5722,568.35,259.68,186
5723,598.3,273.36,195.72
5724,623.25,284.8,204
5725,642,293.36,210.12
5726,661.6,302.32,216.48
5727,671.2,306.72,219.6
5728,672.5,307.36,220.08
5729,670.8,306.56,219.48
5730,662.1,302.56,216.72
5731,645.55,294.96,211.2
5732,646.1,295.28,211.44
5733,645.3,294.88,211.2
5734,608.65,278.08,199.2
5735,555.2,253.68,181.68
5736,505.4,230.96,165.36
5737,470.4,214.96,153.84
5738,448.15,204.72,146.64
5739,434.85,198.72,142.32
5740,429.75,196.32,140.52
5741,437.4,199.92,143.04
5742,469.95,214.72,153.84
5743,525.75,240.24,172.08
5744,572.85,261.76,187.44
5745,599.95,274.16,196.32
5746,617.1,282,201.84
5747,634,289.68,207.48
5748,653.5,298.64,213.84
5749,670.2,306.24,219.24
5750,689.15,314.96,225.48
5751,701.2,320.4,229.44
5752,705.3,322.24,230.76
5753,706.6,322.88,231.24
5754,696.7,318.32,228
5755,669.45,305.92,219.12
5756,657.75,300.56,215.16
5757,649.25,296.64,212.52
5758,601.5,274.88,196.92
5759,537.9,245.76,176.04
5760,479.7,219.2,156.96
5761,434.45,198.48,142.2
5762,406.75,185.92,133.08
5763,387.55,177.12,126.72
5764,377.4,172.4,123.48
5765,378.45,172.96,123.84
5766,403.85,184.56,132.12
5767,446.4,204,146.04
5768,488.2,223.12,159.72
5769,514.2,234.96,168.24
5770,532.95,243.52,174.36
5771,548.55,250.64,179.52
5772,558.15,255.04,182.64
5773,564.65,258.08,184.8
5774,573.05,261.84,187.56
5775,578.15,264.16,189.12
5776,581.4,265.68,190.2
5777,585.2,267.36,191.4
5778,582.3,266.08,190.56
5779,565.95,258.64,185.16
5780,560.45,256.08,183.36
5781,557.1,254.56,182.28
5782,517.15,236.32,169.2
5783,463.1,211.6,151.44
5784,413.05,188.72,135.12
5785,379.45,173.44,124.2
5786,358.85,163.92,117.48
5787,346.55,158.32,113.28
5788,341.7,156.16,111.84
5789,347.45,158.72,113.64
5790,375.35,171.52,122.76
5791,421.85,192.72,138.12
5792,465.4,212.72,152.28
5793,496.65,226.96,162.48
5794,522.15,238.64,170.88
5795,544.7,248.88,178.2
5796,559.05,255.52,183
5797,568.55,259.76,186
5798,580.95,265.44,190.08
5799,587.9,268.64,192.36
5800,592.55,270.8,193.8
5801,596,272.4,195
5802,589.7,269.44,192.96
5803,572.35,261.52,187.2
5804,573.15,261.92,187.56
5805,572.25,261.52,187.2
5806,534.85,244.4,175.08
5807,482.8,220.64,158.04
5808,435.95,199.2,142.56
5809,401,183.2,131.16
5810,377.9,172.64,123.6
5811,364.8,166.64,119.28
5812,359.05,164.08,117.48
5813,364.25,166.48,119.16
5814,391.5,178.88,128.04
5815,434.4,198.48,142.08
5816,479.45,219.12,156.96
5817,517.4,236.4,169.32
5818,549.3,251.04,179.76
5819,577.75,264.08,189
5820,601.45,274.88,196.8
5821,618.25,282.48,202.32
5822,638.15,291.68,208.8
5823,649.4,296.8,212.52
5824,655.45,299.52,214.44
5825,656.7,300.08,214.92
5826,650.85,297.36,213
5827,630.45,288.16,206.28
5828,622.65,284.48,203.76
5829,617.65,282.24,202.08
5830,584.4,267.04,191.28
5831,539.35,246.48,176.4
5832,490,223.92,160.32
5833,445,203.36,145.56
5834,423.5,193.52,138.6
5835,408.65,186.72,133.68
5836,398.35,182,130.32
5837,393.5,179.84,128.76
5838,399.5,182.56,130.68
5839,409.9,187.28,134.04
5840,441.35,201.68,144.36
5841,488,223.04,159.72
5842,528,241.28,172.68
5843,555.25,253.68,181.68
5844,573.7,262.16,187.8
5845,583.05,266.48,190.8
5846,584.2,266.96,191.16
5847,582.3,266.08,190.56
5848,577.4,263.84,189
5849,573.8,262.24,187.8
5850,564.2,257.84,184.68
5851,545.45,249.28,178.56
5852,541.5,247.44,177.12
5853,536.3,245.04,175.44
5854,508.45,232.4,166.44
5855,470.3,214.88,153.84
5856,429.7,196.32,140.52
5857,396.7,181.28,129.72
5858,375.1,171.44,122.76
5859,360.8,164.88,118.08
5860,353.15,161.44,115.56
5861,350,159.92,114.48
5862,353.55,161.52,115.68
5863,358.4,163.84,117.24
5864,381.7,174.4,124.8
5865,419.25,191.52,137.16
5866,451.35,206.24,147.72
5867,473.3,216.32,154.92
5868,488.45,223.2,159.84
5869,500.75,228.8,163.8
5870,505.8,231.2,165.48
5871,508.6,232.4,166.44
5872,509.55,232.8,166.68
5873,510.5,233.28,167.04
5874,511.25,233.6,167.28
